Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FB,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,WYNN,XEL,XLNX,F,VIS,CF
2015-03-31,50.11,114.51,73.94,56.41,77.05,58.64,53.79,173.3,20.85,2.68,139.77,372.1,95.72,22.12,113.39,208.4,422.24,1164.15,124.62,18.44,115.28,72.71,81.97,193.11,25.86,138.02,23.69,30.37,77.17,60.22,49.99,81.15,58.82,23.91,89.96,17.91,82.22,39.7,85.96,546.5,554.7,55.8,54.75,77.24,185.64,91.66,27.26,92.25,168.34,81.32,29.38,51.08,51.47,49.81,64.72,64.02,75.25,44.13,32.94,121.39,46.13,36.76,27.13,29.89,59.35,59.53,31.57,96.68,20.26,98.61,216.24,42.3,51.58,83.08,58.27,451.48,50.29,43.34,3.72,46.32,91.11,31.1,188.77,25.46,50.15,67.25,150.85,70.9,66.97,117.97,76.24,84.41,76.73,117.62,113.12,29.88,38.0,12.37,97.99,47.33
2015-04-01,47.89,114.34,75.07,56.03,76.71,58.74,52.45,169.5,20.69,2.69,137.37,370.26,95.07,21.82,112.19,211.07,413.81,1149.6,120.95,18.39,114.57,72.45,81.87,190.63,26.13,136.88,23.45,30.68,77.25,59.83,49.19,81.3,57.28,23.69,90.0,17.82,81.67,39.79,85.6,541.07,549.49,56.29,54.2,75.88,182.21,89.44,26.86,92.94,168.84,81.17,29.22,50.61,51.9,49.94,64.73,63.1,75.26,43.6,33.13,122.72,45.55,36.82,27.13,30.02,57.94,59.02,31.4,98.3,20.33,98.01,215.3,42.2,50.57,82.62,58.35,441.18,49.65,42.57,3.75,46.32,89.76,31.05,187.59,24.82,49.58,64.01,150.98,71.03,66.57,116.43,75.86,83.41,77.86,118.08,112.81,29.93,37.59,12.2,97.14,47.4
2015-04-02,46.69,115.33,75.68,55.73,77.3,59.82,52.75,169.94,20.58,2.69,136.3,372.25,95.45,22.03,111.64,208.51,412.44,1160.44,120.38,18.5,114.31,72.22,82.49,189.58,26.53,138.14,23.35,30.56,78.17,60.4,48.67,81.12,57.65,23.6,93.64,17.74,81.56,39.81,86.22,534.06,541.31,55.99,54.64,76.54,183.01,88.79,26.86,93.72,169.43,80.15,29.49,50.91,52.08,50.07,65.19,63.35,75.09,43.48,33.43,123.98,45.22,36.43,26.73,29.9,58.1,59.15,31.72,102.38,20.38,97.54,215.58,41.98,50.0,83.14,57.12,438.27,49.6,43.19,3.81,46.46,89.46,32.35,191.0,25.0,49.73,61.88,151.33,71.77,66.69,117.23,77.4,86.23,78.41,118.35,116.29,29.84,37.78,12.29,97.38,46.75
2015-04-06,45.65,117.2,76.23,56.22,77.6,59.71,53.07,170.63,20.48,2.7,135.78,377.04,94.96,22.06,112.37,203.6,413.42,1185.01,118.78,18.46,112.97,72.85,82.84,193.19,26.66,138.93,23.43,30.48,77.35,60.25,49.44,80.98,57.12,23.56,94.21,17.77,82.44,39.92,85.66,535.3,543.95,56.6,55.04,76.54,182.79,88.46,27.06,93.1,171.44,80.72,30.03,50.95,52.18,50.15,66.66,64.41,75.21,43.61,33.77,125.1,45.91,37.57,27.43,30.03,58.48,60.33,32.08,101.98,20.97,98.21,216.2,41.95,50.69,83.83,56.95,440.23,49.61,43.25,3.8,46.87,88.49,32.46,203.1,24.88,49.81,60.12,153.27,71.56,66.6,118.25,79.23,88.5,78.57,119.54,117.47,30.09,37.72,12.26,97.97,46.93
2015-04-07,45.1,115.96,75.65,56.63,77.25,60.69,52.55,176.0,20.32,2.7,137.52,374.41,94.91,22.16,112.2,203.87,418.09,1184.98,121.17,18.65,112.72,71.9,83.99,189.75,26.71,138.28,23.57,30.77,77.51,59.89,49.51,80.58,57.8,23.67,94.1,17.43,82.32,39.66,86.45,535.55,544.86,56.13,54.85,75.54,182.76,89.39,27.25,92.62,170.82,80.64,31.0,50.62,52.05,50.04,65.57,66.41,74.16,44.16,33.77,125.8,45.84,37.55,26.87,29.9,59.57,60.49,31.88,102.83,21.16,98.63,216.13,41.89,50.77,83.6,56.58,441.65,49.07,43.05,3.8,47.01,89.71,32.37,203.25,25.14,49.93,59.57,151.45,71.22,66.52,120.47,78.58,87.48,79.35,119.47,114.92,29.62,38.03,12.19,97.71,46.92
2015-04-08,46.27,115.58,75.44,57.01,77.88,61.83,52.72,178.24,20.68,2.71,140.19,381.2,94.72,22.34,113.22,212.84,425.36,1192.25,123.64,19.07,115.15,72.67,85.22,190.78,27.1,138.48,23.71,30.49,77.64,60.37,50.38,83.53,58.15,23.68,94.28,17.48,82.28,40.15,87.48,540.13,548.84,56.51,54.95,76.71,185.32,91.63,27.29,93.41,170.49,82.04,32.66,50.87,52.32,50.26,67.1,68.71,75.13,44.15,34.13,127.4,45.93,37.45,27.13,30.06,68.36,63.05,32.04,107.46,21.31,100.08,218.1,42.06,51.27,83.44,56.53,453.19,49.64,43.58,3.8,47.58,90.35,32.16,207.67,25.42,49.95,60.55,152.17,71.9,67.23,123.79,78.94,88.0,79.18,119.84,116.18,29.55,38.22,12.25,97.96,47.54
2015-04-09,45.42,116.47,76.33,57.34,77.91,62.81,52.72,177.37,20.8,2.72,141.21,383.54,95.45,22.38,113.61,218.48,426.63,1186.0,122.08,19.02,115.58,73.82,85.14,190.93,27.29,135.57,23.78,30.99,77.18,60.97,50.61,82.75,57.5,23.64,93.48,17.45,82.17,40.01,88.61,539.3,548.02,56.66,55.61,76.39,186.34,92.28,27.23,93.42,171.03,82.32,32.69,51.65,52.02,50.05,67.41,69.77,75.16,44.59,34.12,128.5,45.87,37.5,27.82,30.26,70.1,62.79,31.97,110.32,21.8,100.32,218.52,42.1,51.62,83.72,57.83,455.04,49.48,43.89,3.82,47.65,92.54,31.78,210.09,24.82,50.66,61.16,151.8,72.36,67.52,125.64,83.38,87.69,79.27,120.01,122.78,29.46,38.92,12.23,98.43,47.52
2015-04-10,45.32,116.96,76.53,57.52,77.68,62.74,54.29,182.68,20.79,2.76,142.86,382.65,94.76,22.31,113.25,214.79,425.65,1189.5,122.2,19.06,117.07,74.43,84.93,191.81,27.39,136.33,24.13,30.95,77.83,60.62,49.94,82.87,58.36,23.77,94.8,17.29,82.04,39.53,89.15,538.53,548.54,56.67,55.63,76.78,188.16,93.81,27.83,94.33,176.79,83.48,33.23,51.81,52.55,50.49,67.35,68.86,75.25,45.13,34.14,130.39,46.11,37.72,28.02,30.2,70.24,64.94,31.73,109.08,22.03,99.57,220.02,42.01,51.66,83.59,58.12,461.39,49.38,44.09,3.84,47.8,92.36,31.46,210.9,25.27,50.59,61.05,151.68,72.35,67.75,128.47,82.84,88.7,80.85,120.42,122.24,29.76,39.37,12.29,99.81,47.47
2015-04-13,45.37,116.73,76.02,57.09,77.3,61.77,53.82,182.9,20.63,2.78,142.08,382.36,94.57,22.18,111.94,215.4,423.36,1199.75,122.14,19.07,116.44,73.97,82.91,189.02,26.92,135.76,24.08,30.34,76.88,59.59,49.69,81.82,57.33,23.61,94.38,17.29,83.01,39.47,89.59,537.69,548.64,56.37,55.74,76.4,190.34,99.83,27.66,93.38,180.77,83.54,34.11,51.71,52.11,49.94,66.98,68.2,75.15,44.7,34.0,129.5,45.93,37.76,27.88,30.13,68.56,67.81,31.67,108.18,21.82,98.54,218.22,41.82,51.3,83.0,57.76,456.98,49.73,44.39,3.81,47.47,91.38,30.9,209.78,24.74,50.16,61.01,152.0,72.04,67.52,127.81,82.56,87.27,80.52,120.74,120.06,29.42,39.28,12.16,98.98,47.38
2015-04-14,45.02,116.23,75.95,56.03,77.03,62.01,53.15,182.72,20.51,2.67,142.15,385.11,94.72,22.3,110.71,213.91,423.57,1204.71,121.5,18.65,115.78,73.12,83.77,190.89,27.01,136.22,23.93,30.46,77.22,60.44,50.1,81.05,57.07,23.61,93.74,18.06,83.52,39.31,89.53,528.94,539.78,56.89,55.13,75.9,188.16,98.97,27.45,93.37,178.68,87.43,33.22,52.02,51.55,49.56,66.34,67.65,74.26,44.04,34.2,130.36,45.27,37.66,27.72,29.8,68.62,68.39,32.08,106.97,21.64,96.91,217.04,41.69,51.69,83.84,57.96,455.07,49.54,44.21,3.82,47.41,88.65,31.28,207.46,24.93,49.76,60.25,153.49,72.24,67.58,128.73,82.81,86.38,81.08,121.42,114.61,29.59,38.75,12.24,99.11,47.11
2015-04-15,45.33,116.67,76.03,57.25,77.16,61.51,52.86,183.83,20.84,2.7,144.69,383.45,91.09,22.28,112.43,210.77,430.96,1200.95,120.8,18.73,118.23,72.43,84.62,189.91,27.43,135.81,24.31,30.14,77.74,60.92,51.27,81.21,56.86,23.64,93.62,17.87,82.71,39.44,91.13,531.07,541.04,57.19,54.92,75.5,190.46,100.29,28.62,93.44,177.9,87.32,33.55,52.62,51.24,49.38,66.72,67.39,73.98,45.23,34.27,130.98,45.9,38.21,28.17,30.13,66.77,67.92,32.85,106.27,21.9,98.99,215.91,41.75,52.44,83.96,57.53,453.89,49.33,44.06,3.84,47.41,89.2,31.41,207.83,25.03,51.29,60.99,153.56,72.15,67.7,129.2,82.41,88.18,83.5,120.96,116.84,29.61,39.44,12.32,99.46,47.83
2015-04-16,45.8,116.11,75.15,57.41,76.81,61.66,52.77,184.28,20.22,2.87,145.91,386.04,90.12,22.56,111.92,206.9,428.65,1206.09,121.66,18.6,116.36,72.32,84.76,190.36,27.32,134.02,24.61,29.73,77.64,60.28,51.18,81.03,56.86,23.65,92.86,17.72,82.31,39.33,90.52,532.34,543.52,58.28,55.0,76.0,193.02,102.76,28.65,92.9,181.16,86.96,33.95,51.99,51.23,49.37,66.14,67.5,73.56,45.36,34.05,129.96,46.0,38.12,28.01,30.06,66.83,80.29,32.52,106.73,21.77,99.85,215.41,41.8,52.24,83.8,57.07,457.42,49.38,44.16,3.83,47.35,88.69,31.46,206.7,25.03,51.22,62.2,154.16,72.16,67.87,128.94,80.59,89.72,82.48,120.3,114.45,29.44,39.82,12.22,99.18,48.87
2015-04-17,45.75,114.8,73.15,56.79,75.15,60.35,53.38,181.34,19.86,2.58,143.03,375.56,89.53,22.19,108.81,207.87,419.44,1187.53,120.91,18.43,113.47,71.27,81.75,186.74,26.75,131.71,24.03,30.54,76.93,58.59,50.11,79.14,56.03,23.13,91.84,17.52,80.78,38.72,88.81,522.62,532.74,58.14,54.22,74.71,191.16,101.66,28.31,91.17,180.23,85.87,33.19,50.83,50.57,48.7,65.1,66.7,72.74,44.41,33.74,128.8,45.64,37.63,28.02,29.7,69.82,81.65,32.17,103.46,21.48,97.99,214.05,41.16,51.28,83.25,56.4,447.52,47.92,43.58,3.78,46.48,87.39,31.49,206.79,24.72,50.27,61.49,152.05,71.34,66.06,125.07,78.29,84.37,83.84,119.32,112.78,29.5,39.16,12.08,98.01,48.59
2015-04-20,47.24,117.43,73.92,57.06,76.29,61.04,54.21,185.71,20.11,2.49,145.12,389.51,91.03,22.46,109.86,211.86,422.92,1191.42,120.13,18.64,114.75,71.16,85.88,183.88,26.77,133.3,24.51,32.0,77.28,59.02,49.97,79.71,57.29,23.25,93.08,17.63,83.09,39.08,88.18,533.91,544.53,65.44,54.77,76.06,193.18,105.51,28.53,92.19,184.33,87.13,33.0,51.32,50.42,48.58,66.33,66.19,74.74,44.78,33.76,132.3,46.53,38.8,28.26,30.22,68.05,81.06,32.19,104.6,21.38,99.27,217.15,41.75,52.18,83.85,57.68,452.42,48.82,43.9,3.8,47.0,87.99,32.08,205.27,24.75,51.01,62.4,151.59,71.88,66.49,125.55,78.43,86.11,85.65,119.62,115.88,29.85,39.31,12.2,99.05,48.04
2015-04-21,48.76,116.79,74.62,57.64,76.56,61.61,56.15,186.78,20.6,2.35,147.3,391.18,92.61,22.76,109.93,212.85,422.11,1194.26,121.24,18.83,114.82,71.67,86.69,186.81,26.94,134.23,24.69,32.42,77.56,59.28,50.27,80.78,59.03,23.39,93.95,17.83,83.62,39.28,92.15,532.51,542.92,64.9,54.89,77.61,199.31,109.19,28.27,92.76,182.24,87.61,33.72,52.0,51.01,49.14,71.72,66.35,75.39,44.43,33.34,135.69,46.62,38.55,28.55,30.22,74.07,80.06,32.2,105.8,21.35,99.47,217.07,41.82,54.5,84.09,57.63,463.22,49.45,44.27,3.83,47.29,88.45,32.73,209.41,24.85,51.0,63.7,152.97,72.11,67.06,132.2,78.41,86.02,84.04,119.5,113.92,29.43,39.73,12.13,98.88,47.68
2015-04-22,48.8,118.36,75.5,57.75,76.75,62.13,55.94,188.19,20.62,2.28,147.86,389.8,102.15,22.86,114.21,213.37,423.57,1212.9,121.08,19.3,115.54,71.86,87.17,184.89,26.91,133.91,24.63,33.25,77.57,59.08,50.7,80.57,59.81,23.53,95.06,17.97,84.63,39.47,91.26,537.89,549.18,63.29,55.34,77.99,190.04,107.98,28.51,95.54,172.31,87.4,33.76,52.84,50.77,49.03,72.2,65.67,75.69,44.5,33.61,136.77,46.64,38.87,29.5,30.06,72.4,79.67,32.32,105.26,21.59,100.9,216.67,42.01,55.07,84.53,57.94,472.63,49.59,44.24,3.83,47.54,89.75,33.46,219.44,25.02,51.5,64.02,153.94,71.79,67.23,132.85,78.34,87.59,84.58,119.06,115.99,29.45,39.86,12.2,99.28,47.65
2015-04-23,48.85,119.33,76.52,56.94,77.16,62.75,56.01,184.58,20.49,2.33,147.92,389.99,102.98,23.11,110.79,212.28,430.28,1221.1,122.95,19.22,116.09,72.5,87.12,183.58,27.12,134.2,24.68,33.83,77.81,59.07,52.71,81.01,59.88,24.42,94.53,18.18,82.41,39.88,92.16,545.5,557.46,63.27,55.62,79.7,192.6,107.85,28.2,96.77,170.92,87.1,33.66,52.45,52.38,50.51,71.02,66.48,76.22,43.84,33.6,137.69,46.79,39.19,29.52,29.83,73.69,79.87,32.46,109.2,21.5,96.86,228.31,42.21,54.32,83.18,57.43,480.08,49.88,45.24,3.82,47.96,88.82,33.8,218.6,25.1,47.98,62.8,156.99,71.98,67.73,135.82,78.05,87.9,84.54,119.67,115.1,29.63,39.31,12.08,99.18,48.34
2015-04-24,50.04,119.89,76.54,55.99,76.47,62.64,59.18,180.08,20.14,2.3,146.82,445.1,102.29,23.29,106.71,216.9,401.71,1233.09,120.28,18.99,118.71,72.77,87.55,185.75,27.31,134.94,24.8,34.04,77.64,57.65,52.43,81.14,59.89,24.55,94.52,18.11,81.53,39.63,90.84,563.51,573.66,63.19,55.9,82.03,189.59,107.34,27.97,96.56,168.64,86.59,34.72,51.61,52.85,50.95,70.67,66.94,76.68,42.72,33.61,136.21,47.26,43.28,29.2,28.15,76.06,79.77,32.31,112.19,21.32,93.66,229.35,41.97,54.03,82.69,57.35,480.09,49.82,47.45,3.86,47.61,86.57,33.67,218.43,25.08,47.99,63.51,157.08,72.17,65.04,133.2,77.41,88.53,84.1,120.57,116.91,29.93,38.53,12.09,98.78,49.12
2015-04-27,49.25,122.07,76.55,56.12,76.2,60.6,58.59,174.75,18.45,2.34,141.98,438.56,104.73,23.08,107.29,220.46,389.27,1253.2,116.97,18.76,114.72,72.51,87.38,182.96,26.96,133.89,24.86,33.85,77.16,57.44,52.4,80.42,59.84,24.5,94.44,18.45,81.91,39.56,90.17,555.37,566.12,62.66,54.9,80.53,183.71,101.38,28.33,96.92,166.84,85.0,35.28,52.13,52.29,50.53,70.33,65.57,76.24,42.74,33.59,135.59,47.81,43.43,29.27,28.43,71.72,80.87,32.53,113.17,21.48,95.24,225.13,42.01,54.32,82.1,58.18,473.48,48.91,46.56,3.84,47.3,87.64,33.43,231.55,25.02,48.72,61.98,155.91,72.43,64.42,127.88,77.53,87.77,83.39,119.76,115.78,29.54,38.85,12.19,98.64,48.14
2015-04-28,48.6,120.15,76.02,56.61,77.02,60.66,59.45,171.08,18.52,2.31,142.08,429.31,104.8,22.84,104.88,219.19,374.68,1242.12,115.65,19.42,113.52,72.58,87.32,182.3,27.02,133.57,25.23,33.76,77.04,58.23,52.84,79.97,59.11,24.66,93.46,18.59,80.68,39.76,90.86,553.68,564.37,62.74,54.92,66.78,184.38,99.6,28.78,96.96,168.31,84.87,35.02,52.38,52.57,50.71,70.38,64.66,76.19,43.27,33.59,138.95,46.91,44.45,28.99,28.46,72.71,80.44,32.74,113.6,21.59,94.54,226.26,42.0,54.65,82.04,58.53,466.34,48.6,46.32,3.84,47.61,87.64,33.34,230.48,24.64,48.6,61.42,154.47,72.14,64.71,125.47,77.5,86.64,82.54,120.4,117.26,29.8,38.92,12.31,98.91,48.02
2015-04-29,46.41,118.38,76.65,56.25,76.82,59.54,60.18,173.61,18.49,2.28,140.76,429.37,102.75,22.56,104.51,219.0,383.78,1248.51,115.19,18.93,113.2,72.48,85.72,188.3,26.72,131.97,25.0,33.89,76.28,57.84,53.63,77.47,58.62,24.41,91.99,18.73,80.47,39.41,89.63,549.08,561.39,62.66,54.57,65.29,186.5,101.67,28.67,96.52,166.51,83.61,34.2,51.93,52.31,50.53,70.37,64.7,78.58,42.98,35.32,141.66,46.39,44.36,28.87,28.22,74.5,80.41,32.92,114.77,21.43,93.75,220.96,41.63,54.13,82.01,57.71,469.7,47.61,46.36,3.87,47.5,86.75,33.98,232.45,24.39,48.54,59.87,151.83,76.32,64.14,123.76,76.14,90.22,80.8,119.86,97.75,29.63,38.93,12.4,98.41,48.63
2015-04-30,45.94,115.17,76.06,55.38,76.06,56.83,58.84,169.23,18.29,2.26,138.07,421.78,102.18,22.2,104.37,200.28,373.93,1237.81,112.05,18.65,108.06,71.27,83.48,187.06,26.45,130.68,24.81,33.1,75.58,56.51,52.57,76.41,58.09,24.16,90.05,18.54,78.77,38.8,88.04,537.34,548.77,62.87,53.76,62.69,184.25,97.16,28.37,95.7,165.33,83.03,33.56,51.53,52.14,50.45,69.64,63.64,75.0,43.02,35.02,141.02,45.7,43.98,28.13,28.19,72.26,79.5,32.42,117.7,21.48,94.44,217.83,41.25,53.39,82.65,57.15,457.46,47.19,45.38,3.84,46.88,85.51,33.41,226.05,23.7,47.83,59.74,151.09,74.52,63.51,123.28,74.66,91.21,82.41,118.71,99.81,29.11,38.95,12.23,97.38,47.96
2015-05-01,46.99,118.67,76.43,56.66,77.4,57.59,59.18,172.5,18.46,2.31,140.22,422.87,103.45,22.43,109.66,202.47,386.22,1260.43,115.92,18.96,110.55,71.57,83.95,187.44,26.75,132.82,25.07,34.36,76.83,57.09,52.39,77.73,59.33,24.59,97.18,18.63,78.99,39.33,91.99,537.9,551.16,63.64,54.45,66.46,191.23,98.28,29.13,95.95,165.99,83.92,33.53,52.66,53.11,51.41,71.16,63.57,75.86,43.85,35.28,144.01,47.04,44.0,28.99,28.43,73.89,79.58,32.82,116.05,22.02,99.23,222.04,41.64,53.57,83.03,57.5,471.16,48.54,46.03,3.82,47.09,91.12,33.22,226.03,24.36,48.8,61.4,154.27,75.18,64.15,125.6,75.14,89.5,83.75,118.84,101.29,29.15,39.51,12.23,98.53,49.13
2015-05-04,46.57,118.44,75.85,56.64,77.82,57.76,60.35,171.3,18.37,2.31,141.75,423.04,102.99,22.56,108.2,203.7,386.22,1267.46,116.32,18.87,109.9,72.51,83.99,187.49,26.92,133.15,25.1,33.58,77.07,60.6,52.28,77.31,59.31,24.51,96.43,18.77,78.81,39.31,92.56,540.78,552.84,63.22,55.71,65.26,189.65,101.0,29.14,96.62,166.12,84.07,34.29,52.84,53.06,51.21,70.84,64.76,75.43,44.08,35.25,150.86,47.28,43.62,28.67,28.42,73.05,79.27,32.83,117.51,21.88,98.38,222.79,42.1,53.97,83.37,58.04,474.17,48.34,46.17,3.79,47.23,91.87,33.51,230.51,24.45,48.79,60.92,153.85,75.86,64.42,126.3,75.74,90.74,83.9,116.93,105.31,29.49,39.76,12.21,98.68,49.02
2015-05-05,44.72,115.77,75.0,55.31,77.02,56.74,59.51,168.55,17.89,2.28,139.41,421.19,100.65,22.1,104.29,194.74,385.8,1263.32,113.92,18.59,107.54,71.54,84.11,185.7,26.55,132.01,24.86,32.48,76.58,58.88,51.87,76.34,59.16,24.02,94.39,18.11,77.56,38.74,90.22,530.8,543.04,62.33,54.25,63.48,187.04,97.5,28.66,95.4,164.32,82.95,33.7,51.26,52.21,50.62,69.65,64.31,73.27,42.91,34.97,147.81,46.88,43.04,28.04,27.72,72.89,80.79,32.12,115.05,21.32,95.74,219.52,41.85,53.21,82.91,57.46,465.5,47.98,45.37,3.74,46.62,87.72,33.17,232.95,24.07,47.65,59.23,153.47,73.99,62.85,122.15,74.85,90.07,81.61,116.32,104.64,28.89,39.12,12.02,97.43,48.42
2015-05-06,44.76,115.04,74.48,55.2,76.84,56.19,58.91,155.01,17.97,2.29,138.98,419.1,100.99,22.57,104.28,190.05,383.56,1264.15,119.7,18.64,108.65,70.31,84.54,183.91,26.4,132.25,24.93,32.7,76.32,58.51,51.53,77.15,60.93,23.84,94.71,18.13,78.1,39.44,89.59,524.22,535.08,62.51,53.5,63.95,188.55,100.54,28.29,94.95,162.9,83.24,32.48,51.06,52.32,50.59,69.29,65.04,73.85,42.52,35.09,147.14,46.83,41.84,27.99,27.7,71.05,80.08,31.65,113.21,21.39,96.77,217.38,41.77,52.95,82.96,56.99,470.01,48.3,44.92,3.73,46.82,87.66,32.68,230.43,24.12,47.38,59.44,152.04,71.99,63.34,122.93,74.81,90.48,79.99,115.86,102.17,28.77,38.78,11.98,97.37,49.15
2015-05-07,46.67,115.75,74.73,55.55,77.64,56.35,58.87,162.96,18.07,2.32,138.07,426.88,101.4,23.75,109.37,193.63,383.29,1213.49,120.36,18.98,112.01,70.71,85.01,182.96,26.52,132.06,24.79,32.93,76.69,59.18,51.62,78.01,60.27,24.03,96.49,18.28,78.43,39.6,89.17,530.7,542.04,63.16,53.72,65.13,190.82,102.08,28.31,95.46,163.04,83.34,33.08,51.58,52.1,50.3,69.52,65.31,73.53,42.79,35.58,143.76,47.83,42.22,27.27,27.72,70.39,80.75,31.82,117.07,21.77,98.98,219.38,41.93,53.66,82.67,57.51,468.62,48.12,45.31,3.75,47.12,89.98,32.68,236.8,24.33,47.69,62.52,153.84,71.6,63.56,125.05,75.83,89.68,79.96,116.96,102.86,28.74,39.01,12.0,97.92,50.06
2015-05-08,46.66,117.93,76.31,56.16,78.59,57.27,59.71,163.02,18.19,2.31,141.95,433.69,102.85,24.37,110.13,193.54,398.43,1204.76,121.66,19.18,113.21,67.51,85.7,180.67,26.75,133.27,25.16,33.64,77.91,60.9,52.12,79.18,61.88,24.39,98.2,18.58,78.51,40.07,90.97,538.22,548.95,63.25,54.22,65.1,195.81,103.83,28.8,98.01,164.77,83.45,33.74,52.41,50.41,48.82,70.96,65.49,75.23,44.2,36.0,145.28,42.82,43.17,27.18,27.95,71.31,82.09,31.89,118.65,20.16,102.16,221.09,42.21,54.32,83.89,58.33,481.29,48.94,45.71,3.77,47.98,90.57,33.14,236.61,25.06,48.26,62.44,154.29,73.15,63.9,127.41,76.54,89.51,81.39,116.91,106.37,28.86,39.71,12.12,98.92,51.86
2015-05-11,47.24,116.73,76.79,56.09,78.46,57.45,59.35,161.04,18.41,2.32,140.82,432.85,103.69,23.98,109.67,190.84,396.91,1186.38,120.96,19.14,113.4,67.59,86.25,178.78,26.45,131.8,25.14,33.07,78.86,60.5,51.97,78.98,62.59,24.19,99.21,18.47,78.01,40.1,91.74,535.7,545.78,63.94,53.89,65.27,197.54,104.61,28.7,97.61,165.46,83.43,34.46,52.24,50.32,48.47,71.97,65.67,74.69,44.58,35.9,144.83,44.67,42.83,27.75,28.27,71.63,84.28,31.27,118.34,19.97,101.76,220.48,42.16,54.53,83.72,58.03,477.56,48.69,45.45,3.73,48.24,90.06,33.34,239.49,25.11,48.03,62.95,154.27,73.26,63.6,124.08,75.85,90.26,80.98,116.08,102.97,28.69,39.7,12.11,98.85,51.45
2015-05-12,46.47,116.32,76.57,55.59,78.05,56.8,58.64,161.08,18.38,2.35,139.05,431.02,103.7,23.95,109.79,189.97,395.3,1183.47,121.09,19.0,113.58,66.73,86.01,177.34,26.25,131.61,25.16,32.73,77.97,59.97,51.75,79.21,62.46,24.17,98.64,18.71,77.46,39.99,92.47,529.04,538.73,63.02,53.89,65.85,196.97,105.0,28.32,97.55,164.95,82.42,32.77,51.47,50.35,48.4,70.76,64.7,74.16,44.31,35.88,144.33,43.97,42.81,26.87,27.81,70.33,83.38,31.18,117.3,20.16,100.0,220.2,42.11,54.0,83.59,57.81,479.4,48.71,45.64,3.74,47.88,89.84,33.92,244.74,24.91,47.79,61.86,153.19,73.24,63.67,124.08,75.79,88.41,80.91,115.39,101.26,28.51,39.46,12.04,98.68,50.6
2015-05-13,46.13,116.45,77.08,55.73,77.65,58.69,58.75,159.41,18.42,2.37,139.18,426.87,103.65,23.97,109.95,189.18,390.04,1177.75,121.47,18.99,113.4,66.76,86.9,177.41,25.77,130.86,25.26,31.9,79.55,59.7,51.67,77.85,61.73,24.38,97.47,18.63,78.44,40.1,93.2,529.62,539.49,62.56,54.09,65.37,198.23,104.26,28.66,97.53,166.15,81.92,32.76,51.6,50.23,48.22,71.17,64.41,73.72,44.82,35.88,143.32,43.31,43.06,27.19,27.93,70.85,82.87,31.57,119.36,20.28,99.86,219.58,42.07,54.38,83.77,58.6,477.46,48.32,45.53,3.76,48.23,89.71,33.3,243.18,24.76,48.25,61.23,152.13,72.71,63.85,125.52,75.69,89.19,80.91,115.08,100.17,28.2,39.56,11.92,98.88,52.23
2015-05-14,46.45,119.16,79.43,56.77,79.16,58.98,59.31,161.69,18.35,2.33,142.33,432.28,105.56,24.49,113.36,190.27,394.35,1190.09,122.65,19.26,115.08,67.63,88.03,176.79,25.89,130.27,25.0,32.01,80.47,61.6,52.25,76.97,63.09,24.92,99.52,18.82,81.37,40.44,95.25,538.4,549.2,63.92,55.04,66.64,198.92,106.78,28.95,99.03,167.45,83.76,33.38,52.46,51.02,48.92,72.1,65.2,75.5,44.99,36.55,145.43,44.21,44.05,26.69,29.29,71.53,83.84,32.16,129.3,20.6,100.87,222.28,42.9,54.59,85.15,59.26,491.43,47.42,46.42,3.79,48.72,91.41,33.45,244.1,24.77,49.06,61.75,149.83,72.94,64.12,123.0,76.84,90.85,82.97,116.27,98.2,28.74,40.7,11.82,99.88,52.05
2015-05-15,46.3,119.0,78.92,56.58,78.96,58.8,59.28,160.56,18.67,2.32,142.67,426.0,106.01,24.73,114.19,192.98,391.24,1198.8,122.78,19.2,115.53,66.83,86.86,181.2,25.94,132.31,25.43,32.56,80.78,61.36,51.35,78.37,62.88,24.63,98.83,18.61,80.42,40.49,95.74,533.85,546.49,64.29,54.81,67.62,199.07,106.86,28.97,97.61,167.89,84.6,33.4,52.95,51.61,49.43,72.54,64.49,75.8,44.46,36.92,145.11,44.11,43.67,26.33,29.36,70.67,87.61,31.66,129.57,20.61,100.93,223.05,42.78,54.46,85.34,59.72,489.01,47.96,46.64,3.8,48.61,90.55,33.76,248.84,24.69,49.06,61.6,151.0,73.23,64.09,126.21,77.85,90.08,82.35,115.71,96.39,28.97,41.34,11.98,99.85,52.47
